"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"735","El Presidenteanunci en la CuentaPblica el acceso universal y gratuito a jardines infantiles y a la",FALSE,0,NA,2018-06-04 03:37:33,FALSE,NA,"1003480851957665792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SubEducParv",183,TRUE,FALSE,NA,NA
"736","Diputadolamenta ausencia de regiones en CuentaPblica No hubo ni una sola vez que hablara de descentra",FALSE,0,NA,2018-06-04 03:37:16,FALSE,NA,"1003480778670510082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoseVelasquez_L",12,TRUE,FALSE,NA,NA
"737","Tanto miedo le tienea la Presidentaque en su cuentapblica se dedic a trapear con su legad",FALSE,0,NA,2018-06-04 03:37:13,FALSE,NA,"1003480767849263105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DulzurayCalor",16,TRUE,FALSE,NA,NA
"738","Qu alegra Concretos anuncios deen CuentaPblica para los adultos mayores en materia de salud tran",FALSE,0,NA,2018-06-04 03:36:50,FALSE,NA,"1003480670679830528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cfraserv",269,TRUE,FALSE,NA,NA
"739","Si el crecimiento econmico fue tan terrible en el Gobierno anterior y an as logramos avanzar a la gratuidad al",FALSE,0,NA,2018-06-04 03:35:10,FALSE,NA,"1003480252889387008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sonne12345aus",2038,TRUE,FALSE,NA,NA
"740","The latest El Diario de EduardoProfe DMThanks tocuentapb",FALSE,0,NA,2018-06-04 03:34:26,FALSE,NA,"1003480065588584451",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AulaNRed",2,TRUE,FALSE,NA,NA
"741","Chilena chileno que a UD no lo engaen en el congreso no toc a los endeudados en educacin ni a los bancos solo nos",FALSE,0,NA,2018-06-04 03:34:23,FALSE,NA,"1003480054549090304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",171,TRUE,FALSE,NA,NA
"742","Presidente Piera anuncia reconocimiento constitucional para los pueblos originarios Presidente esto estaba incluido en",FALSE,0,NA,2018-06-04 03:34:09,FALSE,NA,"1003479998081241089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",226,TRUE,FALSE,NA,NA
"743","Tanto miedo le tienea la Presidentaque en su cuentapblica se dedic a trapear con su legad",FALSE,0,NA,2018-06-04 03:34:09,FALSE,NA,"1003479995199651840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulaSocialista",16,TRUE,FALSE,NA,NA
"744","Oye el zurdero qued con la pera con la CuentaPblica del Presidente Piera llegan a tartamudear criticando el discurso",FALSE,0,NA,2018-06-04 03:33:47,FALSE,NA,"1003479905659772928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",49,TRUE,FALSE,NA,NA
"745","Cosas que pasan en TV en vivo IvnNuez le hace un Turn Down For What en vivo a una feminista  CuentaPblica Pres",FALSE,0,NA,2018-06-04 03:33:40,FALSE,NA,"1003479876022784001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",300,TRUE,FALSE,NA,NA
"746","La CuentaPblica sigue siendo un cuento pblico el Presidente Piera vende la pesc con cambios a la LeydePesca",FALSE,0,NA,2018-06-04 03:33:02,FALSE,NA,"1003479714248478720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",156,TRUE,FALSE,NA,NA
"747","As quedar la red de Metro cuando se terminen las nuevas lneas que se anunciaron ayer en la CuentaPblica  Seguiremos t",FALSE,0,NA,2018-06-04 03:33:01,FALSE,NA,"1003479712872706048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NachoSoto84",327,TRUE,FALSE,NA,NA
"748","Principales proyectos sociales de la CuentaPublica
 Reforma pensiones
 Red Clase Media Protegida
 Sala Cuna Universal",FALSE,0,NA,2018-06-04 03:32:31,FALSE,NA,"1003479586724831233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milsfton19",427,TRUE,FALSE,NA,NA
"749","CuentaPblica
Piera se cuenteo a todo un pas desfalcando al Banco de Talca
En EEUU estara todava preso",FALSE,0,NA,2018-06-04 03:32:26,FALSE,NA,"1003479564973166592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sergioh59767116",1,TRUE,FALSE,NA,NA
"750","Resumen CuentaPblica

Educacin gratuita CERO
Identidad de gnero CERO
Ley de migracin con enfoque de derecho hu",FALSE,0,NA,2018-06-04 03:32:18,FALSE,NA,"1003479531200577537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyriamAguirre9",263,TRUE,FALSE,NA,NA
"751","CuentaPblicaPiera finaliza su discurso en la Cuenta Pblica 

 Multiseal",FALSE,0,NA,2018-06-04 03:32:11,FALSE,NA,"1003479500519297024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Karolcillas",6,TRUE,FALSE,NA,NA
"752","El Presidenteanunci en la CuentaPblica el acceso universal y gratuito a jardines infantiles y a la",FALSE,0,NA,2018-06-04 03:31:56,FALSE,NA,"1003479438024171520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DanielHernan1",183,TRUE,FALSE,NA,NA
"753","Qu alegra Concretos anuncios deen CuentaPblica para los adultos mayores en materia de salud tran",FALSE,0,NA,2018-06-04 03:31:41,FALSE,NA,"1003479376212709377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MafiPescadora",269,TRUE,FALSE,NA,NA
"754","Principales proyectos sociales de la CuentaPublica
 Reforma pensiones
 Red Clase Media Protegida
 Sala Cuna Universal",FALSE,0,NA,2018-06-04 03:30:59,FALSE,NA,"1003479198307143680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yamileendajbara",427,TRUE,FALSE,NA,NA
"755","Si el crecimiento econmico fue tan terrible en el Gobierno anterior y an as logramos avanzar a la gratuidad al",FALSE,0,NA,2018-06-04 03:30:34,FALSE,NA,"1003479093193691141",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SociedaPolitica",2038,TRUE,FALSE,NA,NA
"756","Sebastian Piera en CuentaPublicauna sociedad en que las familias no quieren tener hijos es una sociedad enferma",FALSE,0,NA,2018-06-04 03:30:24,FALSE,NA,"1003479052626333696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","un_tal_castelli",80,TRUE,FALSE,NA,NA
"757","Estas son algunas de las medidas en el rea de Salud anunciadas por el Presidente Sebastin Piera en su",FALSE,1,NA,2018-06-04 03:30:05,TRUE,NA,"1003478974331318273",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SSVinaQuillota",0,FALSE,FALSE,NA,NA
"758","As quedar la red de Metro cuando se terminen las nuevas lneas que se anunciaron ayer en la CuentaPblica  Seguiremos t",FALSE,0,NA,2018-06-04 03:29:02,FALSE,NA,"1003478708752183297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","La_LaliChible",327,TRUE,FALSE,NA,NA
"759","Solo un concepto le bast a Carlos Pea para tumbar la CuentaPublica PDTE piropero AgendaMujer",FALSE,0,NA,2018-06-04 03:28:44,FALSE,NA,"1003478632143183872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHforest64",82,TRUE,FALSE,NA,NA
"760","Si el crecimiento econmico fue tan terrible en el Gobierno anterior y an as logramos avanzar a la gratuidad al",FALSE,0,NA,2018-06-04 03:28:35,FALSE,NA,"1003478597263347712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ancorosa",2038,TRUE,FALSE,NA,NA
"761","Si el crecimiento econmico fue tan terrible en el Gobierno anterior y an as logramos avanzar a la gratuidad al",FALSE,0,NA,2018-06-04 03:28:18,FALSE,NA,"1003478523124879360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cron1411",2038,TRUE,FALSE,NA,NA
"762","Si invertimos en losmil nios en residencias del Senanelos mills q invierte el Hogar de Cristo mensual cuesta mil mi",FALSE,0,NA,2018-06-04 03:28:15,FALSE,NA,"1003478511921827840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MuseoMemoria_",151,TRUE,FALSE,NA,NA
"763","Bancada PPD califica como bipolar mensaje presidencial comenz responsabilizando a la presidenta bachelet de todos los m",FALSE,0,NA,2018-06-04 03:28:07,FALSE,NA,"1003478478812073984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ppdlosrios",27,TRUE,FALSE,NA,NA
"764","No veo dnde est la crtica odiosa de Piera al decir que deuda pblica se duplic y crecimiento fue el ms bajo en tres dc",FALSE,0,NA,2018-06-04 03:27:52,FALSE,NA,"1003478414760841217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMerituatona",210,TRUE,FALSE,NA,NA
"765","MAANA VIERNESjunio se viene CuentaPblica de la Derecha 
Son demasiados aos aguantando este Chile desigual",FALSE,0,NA,2018-06-04 03:27:51,FALSE,NA,"1003478411677970432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",13,TRUE,FALSE,NA,NA
"766","Claudia Maldonado presidenta FECen entrevista para TVU 

La lectura que hacemos como movimientos sociales de distinto",FALSE,0,NA,2018-06-04 03:27:47,FALSE,NA,"1003478392774197248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",17,TRUE,FALSE,NA,NA
"767","CuentaPblicaEl lamento de Jos Antonio Kast No fui invitado a la cuenta pblica",FALSE,0,NA,2018-06-04 03:27:20,FALSE,NA,"1003478281960742917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",102,TRUE,FALSE,NA,NA
"768","a nosotros nos pautean los Novimientos Sociales a ustedes El Mercurio Turn Down For What fachi",FALSE,0,NA,2018-06-04 03:26:57,FALSE,NA,"1003478184078315520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerikolaclave",25,TRUE,FALSE,NA,NA
"769","Hay que partir por apoyar a los chilenos desde su educacin preescolar y no al revs Partir por la Educacin Superior es popul",FALSE,0,NA,2018-06-04 03:26:55,FALSE,NA,"1003478175693836289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMerituatona",49,TRUE,FALSE,NA,NA
"770","Para hablar de vejez digna hay que atreverse a terminar AFPs y generar pensiones dignas Es un derecho el tener la opcin r",FALSE,0,NA,2018-06-04 03:26:46,FALSE,NA,"1003478136229711876",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leogazar",151,TRUE,FALSE,NA,NA
"771","BIENno esta Beatriz Sanchez enenacional hoy si hubiera estado el nico comentario respecto a la cuentaPublic",FALSE,0,NA,2018-06-04 03:26:31,FALSE,NA,"1003478074342690822",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roangri",44,TRUE,FALSE,NA,NA
"772","Oye que terrible el pais del que habla Piera Cmo vivimos estos aos si estaba todo mal  CuentaPblica",FALSE,0,NA,2018-06-04 03:26:19,FALSE,NA,"1003478025709719552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",36,TRUE,FALSE,NA,NA
"773","Presidentequiere volver a loscon la poltica del chorreo es decir solo crecimiento Esta no sir",FALSE,0,NA,2018-06-04 03:26:12,FALSE,NA,"1003477993455607808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",125,TRUE,FALSE,NA,NA
"774","Me llega una imagen satelital de Valparaso mas precisamente delCongreso Nacional donde un mentiroso patolgico est dand",FALSE,0,NA,2018-06-04 03:26:05,FALSE,NA,"1003477965634789376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",105,TRUE,FALSE,NA,NA
"775","Aclaracin
Hoy en la CuentaPublica cuando Piera diga
Lo que la inmensa mayora de los chilenos quiere
Lo que Chile",FALSE,0,NA,2018-06-04 03:25:57,FALSE,NA,"1003477933263065088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",262,TRUE,FALSE,NA,NA
"776","No les da un poco de pudor que Piera diga que es injusto que la riqueza se concentre en tan pocas manos CuentaPublica",FALSE,0,NA,2018-06-04 03:25:45,FALSE,NA,"1003477880997863427",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",110,TRUE,FALSE,NA,NA
"777","Comparandocon proyeccinCHILE avanzapuestos en crecimiento econmico entre los paises de la OCDE Tenemo",FALSE,0,NA,2018-06-04 03:25:38,FALSE,NA,"1003477854548570112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CFJara",129,TRUE,FALSE,NA,NA
"778","Las frases hechas ya me aparecieron en la galleta de la fortuna CuentaPublica",FALSE,0,NA,2018-06-04 03:25:38,FALSE,NA,"1003477851813961728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",109,TRUE,FALSE,NA,NA
"779","En su CuentaPblica el presidentedescalifica a la presidentay negativiza su rol adems f",FALSE,0,NA,2018-06-04 03:25:30,FALSE,NA,"1003477821119922176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ricardo_rh",490,TRUE,FALSE,NA,NA
"780","Un movimiento en todo el pas contra una educacin sexista y el presidente no responde y se sigue refiriendo a nuestras mu",FALSE,0,NA,2018-06-04 03:25:27,FALSE,NA,"1003477808763547648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",121,TRUE,FALSE,NA,NA
"781","ARRIBA EL FEMINISMO QUE VA A VENCER QUE VA A VENCER
Enlas compaeras tambin salen por la JornadaNacio",FALSE,0,NA,2018-06-04 03:25:04,FALSE,NA,"1003477708683272192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",59,TRUE,FALSE,NA,NA
"782","Las y los estudiantes de Chile vamos camino a Valparaso a manifestarnos en esta CuentaPublica para exigir una educacin no",FALSE,0,NA,2018-06-04 03:24:57,FALSE,NA,"1003477681831366656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",75,TRUE,FALSE,NA,NA
"783","Porque las medidas anunciadas por Sebastin Piera en la agenda mujer no responden a las demandas del movimiento femini",FALSE,0,NA,2018-06-04 03:24:52,FALSE,NA,"1003477661631549440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",92,TRUE,FALSE,NA,NA
"784","No s si es la CuentaPublica o una cancin de Arjona llena de conceptos",FALSE,0,NA,2018-06-04 03:24:48,FALSE,NA,"1003477643403186177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",163,TRUE,FALSE,NA,NA
"785","Lamento que hasta el momento el Presidente no se haya referido a los errores que ha cometido su gabinete protocolo c",FALSE,0,NA,2018-06-04 03:24:44,FALSE,NA,"1003477626441338881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",118,TRUE,FALSE,NA,NA
"786","Si el crecimiento econmico fue tan terrible en el Gobierno anterior y an as logramos avanzar a la gratuidad al",FALSE,0,NA,2018-06-04 03:24:43,FALSE,NA,"1003477623144665093",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NuevaMayoriacl",2038,TRUE,FALSE,NA,NA
"787","Baradit y el progresismo indignados de que la CuentaPblica no este subtitulada en crole",FALSE,0,NA,2018-06-04 03:24:42,FALSE,NA,"1003477617138372608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",196,TRUE,FALSE,NA,NA
"788","CuentaPblica La Red de Clase Media Protegida busca cuidar con ms focalizacin y bonos a las familias de las vulnerabil",FALSE,0,NA,2018-06-04 03:24:37,FALSE,NA,"1003477596670218241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",12,TRUE,FALSE,NA,NA
"789","Comparandocon proyeccinCHILE avanzapuestos en crecimiento econmico entre los paises de la OCDE Tenemo",FALSE,0,NA,2018-06-04 03:24:37,FALSE,NA,"1003477596284375040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meconomia",129,TRUE,FALSE,NA,NA
"790","Piera anuncia nuevo retroceso en financiamiento estudiantil aumentar tasa de pago delalde los ingresos anu",FALSE,0,NA,2018-06-04 03:24:32,FALSE,NA,"1003477574738169857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",113,TRUE,FALSE,NA,NA
"791","Las reacciones de la oposicin q hemos observado a la CuentaPublica q present el Presidenteobed",FALSE,1,NA,2018-06-04 03:24:28,TRUE,NA,"1003477561354092544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patibarri",1,FALSE,FALSE,NA,NA
"792","En su CuentaPblica el presidentedescalifica a la presidentay negativiza su rol adems f",FALSE,0,NA,2018-06-04 03:24:25,FALSE,NA,"1003477548385406977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wchgrafica",490,TRUE,FALSE,NA,NA
"793","Piera dice que las Reformas Tributarias y laborales debilitaron los equilibrios macroeconmicos Sus palabras esconden",FALSE,0,NA,2018-06-04 03:24:21,FALSE,NA,"1003477531947913221",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",448,TRUE,FALSE,NA,NA
"794","TODAS las medidas que destaca el presidente de la Republica en materia de empleo son pro empresasni una palabra que",FALSE,0,NA,2018-06-04 03:24:11,FALSE,NA,"1003477487341457409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",285,TRUE,FALSE,NA,NA
"795","Un presidente no debe mentir El defensor de la niez fue creado en el gobierno de la presidentaCuentaPbl",FALSE,0,NA,2018-06-04 03:24:09,FALSE,NA,"1003477478206210050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",893,TRUE,FALSE,NA,NA
"796","Piera entiende La salud la educacin la previsin NO pueden ser negocios Saca a los bancos y al sistema financiero d",FALSE,0,NA,2018-06-04 03:24:04,FALSE,NA,"1003477459533254656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",129,TRUE,FALSE,NA,NA
"797","El presidentefue muy vido en asociar lo negativo a la presidentay a la vez se apropia de m",FALSE,0,NA,2018-06-04 03:24:01,FALSE,NA,"1003477447009034241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",1190,TRUE,FALSE,NA,NA
"798","Resumen CuentaPblica

Educacin gratuita CERO
Identidad de gnero CERO
Ley de migracin con enfoque de derecho hu",FALSE,0,NA,2018-06-04 03:23:50,FALSE,NA,"1003477401140125696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",263,TRUE,FALSE,NA,NA
"799","Hay que partir por apoyar a los chilenos desde su educacin preescolar y no al revs Partir por la Educacin Superior es popul",FALSE,0,NA,2018-06-04 03:23:33,FALSE,NA,"1003477327941074950",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",49,TRUE,FALSE,NA,NA
"800","Elde las personas trans reconocen su identidad de gnero antes de losaos Por qu les vamos a negar un derecho",FALSE,0,NA,2018-06-04 03:23:26,FALSE,NA,"1003477299692437506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",118,TRUE,FALSE,NA,NA
"801","Si el crecimiento econmico fue tan terrible en el Gobierno anterior y an as logramos avanzar a la gratuidad al",FALSE,0,NA,2018-06-04 03:23:21,FALSE,NA,"1003477278037348352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",2038,TRUE,FALSE,NA,NA
"802","Piera dice que la delincuencia aument en el gobierno anterior Eso es falso el ndice del delito se ha mantenido const",FALSE,0,NA,2018-06-04 03:23:10,FALSE,NA,"1003477233313435649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",153,TRUE,FALSE,NA,NA
"803","Nuestro mar dijo Presidente Le recuerdo que se lo entrego afamilias con la corrupta ley de pesca aprobada durante s",FALSE,0,NA,2018-06-04 03:23:04,FALSE,NA,"1003477207090647040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",250,TRUE,FALSE,NA,NA
"804","Est dando la CuentaPblica un ladrn",FALSE,0,NA,2018-06-04 03:22:58,FALSE,NA,"1003477181199241216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",237,TRUE,FALSE,NA,NA
"805","Piera evita mencionar o definitivamente excluye la adopcin de parejas homoparentales Los nios segundos las peleas d",FALSE,0,NA,2018-06-04 03:22:50,FALSE,NA,"1003477147749703685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",147,TRUE,FALSE,NA,NA
"806","Centralismo portaliano el del gobierno Regiones y ciudades olvidadas en discurso Nuevas lneas estaciones y KM de metro",FALSE,0,NA,2018-06-04 03:22:45,FALSE,NA,"1003477128942424064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",1024,TRUE,FALSE,NA,NA
"807","Al final no avanzamos en ninguna de las medidas anunciadas Esas ya fueron iniciadas por Michelle Bachelet CuentaPblica",FALSE,0,NA,2018-06-04 03:22:39,FALSE,NA,"1003477101377409025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",23,TRUE,FALSE,NA,NA
"808","As que Pdte d la Repblica quiere crear la especialidad de Atencin PrimariaOiga como se nota lo poco y",FALSE,0,NA,2018-06-04 03:22:29,FALSE,NA,"1003477058427736064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",190,TRUE,FALSE,NA,NA
"809","Subttulos de la CuentaPblica 
En dos meses no hemos hecho nada
Todo la culpa es del gobierno anterior
Todo lo que YO",FALSE,0,NA,2018-06-04 03:22:12,FALSE,NA,"1003476989867675648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",642,TRUE,FALSE,NA,NA
"810","Esto es CuentaPblica o Cuento Pblico Ese mar que tranquilo te baa le falt decir y que se lo quitamos a los",FALSE,0,NA,2018-06-04 03:22:08,FALSE,NA,"1003476972159295488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",434,TRUE,FALSE,NA,NA
"811","Mal Piera al iniciar su CuentaPblica criticando al Gob anterior Hay que recordarle que ya no es candidato ni est en",FALSE,0,NA,2018-06-04 03:22:02,FALSE,NA,"1003476948876742656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",436,TRUE,FALSE,NA,NA
"812","Piera anuncia el Proyecto de ley del Ministerio la Familia y Desarrollo social con el objetivo de potenciar a la Familia",FALSE,0,NA,2018-06-04 03:22:00,FALSE,NA,"1003476938416107526",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",153,TRUE,FALSE,NA,NA
"813","Piera habla de Chile como si el pas viniera saliendo de una peste qumica y l y sus secuaces tuvieran el antdoto para salv",FALSE,0,NA,2018-06-04 03:21:56,FALSE,NA,"1003476923002052608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",90,TRUE,FALSE,NA,NA
"814","El ocio es la madre de todos los vicios Raro la neurociencia indica que es la clave para procesos de creatividad innov",FALSE,0,NA,2018-06-04 03:21:54,FALSE,NA,"1003476911413252097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",237,TRUE,FALSE,NA,NA
"815","Cuando el presidente dice que si una familia no quiere tener hijos estamos en una sociedad enferma una vez ms desconoce",FALSE,0,NA,2018-06-04 03:21:51,FALSE,NA,"1003476900373848066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",1138,TRUE,FALSE,NA,NA
"816","Silencio absoluto por parte del Gobierno en esta CuentaPblica sobre matrimonio igualitario adopcin homoparental y LeyDeI",FALSE,0,NA,2018-06-04 03:21:48,FALSE,NA,"1003476888151642113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",77,TRUE,FALSE,NA,NA
"817","Si invertimos en losmil nios en residencias del Senanelos mills q invierte el Hogar de Cristo mensual cuesta mil mi",FALSE,0,NA,2018-06-04 03:21:45,FALSE,NA,"1003476877342896135",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HGuti1",151,TRUE,FALSE,NA,NA
"818","Una muestra del uso retrico del discurso en poltica lo dio hoy Piera CuentaPblica 
 
Chile tuvo su peor desempeo eco",FALSE,0,NA,2018-06-04 03:21:38,FALSE,NA,"1003476846724419584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",905,TRUE,FALSE,NA,NA
"819","Chilena chileno que a UD no lo engaen en el congreso no toc a los endeudados en educacin ni a los bancos solo nos",FALSE,0,NA,2018-06-04 03:21:18,FALSE,NA,"1003476763727613954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wchgrafica",171,TRUE,FALSE,NA,NA
"820","A propsito de la importancia que en los anlisis de la estrategia comunicacional del Gobierno se le da a las redes sociale",FALSE,0,NA,2018-06-04 03:20:33,FALSE,NA,"1003476573385842688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",15,TRUE,FALSE,NA,NA
"821","Y yo que pensaba q una sociedad enferma era la que ocultaba pedofilia en la iglesia la que negaba violaciones a los derec",FALSE,0,NA,2018-06-04 03:20:29,FALSE,NA,"1003476556486987776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michimalonko38",370,TRUE,FALSE,NA,NA
"822","As fue la marcha multisectorial contra la precarizacin de la vida en Valparaso paralelo a CuentaPblica Gobierno contin",FALSE,0,NA,2018-06-04 03:20:27,FALSE,NA,"1003476549130211329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AShumman",3,TRUE,FALSE,NA,NA
